1,0.8533320426940918,3,3,2,0,NA
-1,Inf,0,3,2,0,NA
-1,Inf,0,1,2,0,NA
-1,Inf,0,2,2,0,NA
1,0.7410984039306641,1,1,2,0,NA
1,0.6269247531890869,1,1,2,0,NA
1,0.7721953392028809,3,3,2,0,NA
1,0.7552917003631592,2,2,2,0,NA
1,0.609980583190918,1,1,2,0,NA
1,0.7440135478973389,1,1,2,0,NA
1,0.6136448383331299,1,1,2,0,NA
1,0.9009659290313721,3,3,2,0,NA
1,0.8147251605987549,2,2,2,0,NA
1,0.7337069511413574,2,2,2,0,NA
1,0.7423708438873291,1,1,2,0,NA
1,0.8885650634765625,3,3,2,0,NA
-1,Inf,0,3,2,0,NA
1,0.6689393520355225,1,1,2,0,NA
1,0.6416046619415283,1,1,2,0,NA
1,0.8075580596923828,3,3,2,0,NA
1,0.8444697856903076,3,3,2,0,NA
1,0.5886547565460205,1,1,2,0,NA
1,0.7421574592590332,3,3,2,0,NA
1,0.8037359714508057,2,2,2,0,NA
1,0.8969347476959229,1,1,2,0,NA
1,0.7133884429931641,2,2,2,0,NA
1,0.5631091594696045,3,3,2,0,NA
1,0.9038240909576416,3,3,2,0,NA
1,0.6657192707061768,1,1,2,0,NA
0,0.6531689167022705,3,2,2,0,NA
1,0.8377587795257568,2,2,2,0,NA
-1,Inf,0,2,2,0,NA
1,0.7321469783782959,3,3,2,0,NA
1,0.8282554149627686,3,3,2,0,NA
1,0.9062991142272949,1,1,2,0,NA
1,0.8995864391326904,2,2,2,0,NA
1,0.7874689102172852,2,2,2,0,NA
-1,Inf,0,2,2,0,NA
1,0.6749296188354492,2,2,2,0,NA
1,0.6813380718231201,1,1,2,0,NA
